child_id,lga_id,state,geopolitical_zone,gender,age,grade_level,attendance_rate,math_score,literacy_score,household_income_usd_day,parent_edu_level,sibling_count,distance_to_school_km,disability,conflict_displaced,school_fee_burden,has_birth_certificate,meal_programme_access,poverty_rate_lga,conflict_score_lga,teacher_pupil_ratio,dropout
194,439,Niger,NC,M,12,7,0.692,58.5,50.9,2.36,0,5,0.2,0,0,0.326,1,1,0.4452,0.3783,0.03646,0
195,203,Ekiti,SW,M,13,8,0.943,74.2,85.5,6.55,2,7,0.84,0,0,0.118,1,0,0.2565,0.0925,0.02056,0
196,184,Ebonyi,SE,F,9,3,0.992,71.3,62.0,1.13,2,1,18.75,0,0,0.0,0,0,0.1326,0.0083,0.01871,0
197,123,Borno,NE,M,10,4,0.634,81.5,56.9,0.1,1,9,0.2,0,1,0.247,0,1,0.6323,1.0,0.01,1
198,401,Lagos,SW,M,10,4,0.799,76.4,63.9,1.18,1,0,2.03,0,0,0.316,1,1,0.26,0.1307,0.02063,0
199,294,Kano,NW,F,14,8,0.344,66.7,44.7,1.56,1,6,4.9,0,0,0.61,1,1,0.8576,0.4068,0.01746,0
200,280,Kaduna,NW,M,9,5,0.492,43.0,44.1,0.23,1,8,17.38,0,1,0.546,0,0,0.7618,0.7299,0.01852,1
201,610,Taraba,NE,F,7,3,0.312,39.6,44.5,0.46,0,7,6.17,0,0,0.397,1,0,0.7888,0.4762,0.01837,1
202,198,Edo,SS,F,9,5,0.736,57.7,63.0,0.58,0,9,3.89,0,0,0.0,0,0,0.2735,0.3447,0.01572,0
203,511,Oyo,SW,M,6,1,0.792,54.9,40.5,1.81,3,3,2.4,0,0,0.2,1,0,0.2594,0.094,0.01751,0
204,144,Borno,NE,M,7,2,0.4,40.4,63.1,0.26,1,4,1.89,0,1,0.565,0,1,0.8403,0.9445,0.01152,1
205,609,Taraba,NE,M,14,9,0.463,45.5,45.8,0.25,2,10,7.35,0,0,0.722,0,1,0.8768,0.4844,0.02898,1
206,201,Ekiti,SW,F,13,8,1.0,73.0,71.9,1.26,1,3,1.19,0,0,0.0,1,1,0.0812,0.1141,0.03072,0
207,124,Borno,NE,F,11,5,0.261,33.1,28.9,0.21,1,5,26.52,1,0,0.518,1,1,0.7311,0.7933,0.02107,1
208,187,Edo,SS,F,13,7,0.652,61.8,49.3,0.18,3,1,0.2,0,0,0.284,1,0,0.1746,0.1452,0.02207,0
209,326,Kano,NW,F,7,3,0.328,42.1,36.4,0.2,0,9,0.49,0,0,0.659,0,0,0.7904,0.3404,0.02374,1
210,464,Ogun,SW,F,10,4,0.94,88.6,82.3,0.52,0,4,9.95,0,0,0.0,1,0,0.1902,0.0374,0.02174,0
211,349,Kebbi,NW,M,7,2,0.673,46.3,47.7,0.11,0,11,4.57,1,0,0.704,0,0,0.757,0.0439,0.02126,1
212,403,Lagos,SW,M,10,6,0.846,57.6,65.5,0.72,2,8,11.98,0,0,0.244,1,0,0.235,0.2176,0.0174,0
213,346,Katsina,NW,M,15,9,0.715,50.3,58.3,0.82,1,5,5.6,0,0,0.897,1,0,0.7641,0.3967,0.01253,1
214,511,Oyo,SW,M,15,9,1.0,86.5,72.0,0.54,1,8,0.68,0,0,0.175,1,1,0.2594,0.094,0.01751,0
215,147,Cross River,SS,F,11,7,0.668,44.7,65.5,0.87,1,4,3.15,0,0,0.255,1,1,0.2912,0.2485,0.01641,0
216,148,Cross River,SS,M,14,9,0.758,71.5,49.0,1.39,0,3,1.48,0,0,0.154,1,1,0.3674,0.3575,0.01533,0
217,489,Ondo,SW,M,8,3,0.958,90.7,69.4,1.5,3,4,9.45,0,0,0.188,1,0,0.1968,0.097,0.01203,0
218,640,Zamfara,NW,M,8,3,0.332,41.3,45.1,0.1,1,6,0.6,0,0,0.962,0,1,0.9539,0.6194,0.01006,1
219,551,Plateau,NC,F,8,3,0.546,59.8,41.0,1.38,3,5,0.2,0,0,0.429,0,1,0.3423,0.4743,0.02066,1
220,338,Katsina,NW,F,6,2,0.288,33.6,20.3,2.46,0,5,3.59,0,0,0.371,1,1,0.809,0.5075,0.01803,1
221,641,Zamfara,NW,F,12,8,0.107,22.3,12.5,0.99,0,8,2.14,0,0,0.574,1,1,0.8038,0.7859,0.0245,1
222,473,Ondo,SW,M,15,9,0.855,68.9,55.8,1.77,3,6,2.01,0,0,0.159,1,1,0.3151,0.1165,0.01,0
223,151,Cross River,SS,M,7,1,0.848,69.8,77.4,0.59,1,4,4.69,0,0,0.053,1,1,0.2972,0.2582,0.01342,0
224,415,Nasarawa,NC,F,15,9,0.829,78.7,55.7,0.5,2,2,1.98,0,0,0.412,1,1,0.4037,0.2657,0.02373,0
225,298,Kano,NW,F,6,1,0.38,66.0,46.1,0.57,1,5,1.6,0,0,0.539,1,0,0.7373,0.3695,0.01434,0
226,611,Taraba,NE,F,7,2,0.266,40.6,19.3,0.69,1,6,4.16,0,0,0.32,0,0,0.8029,0.62,0.02468,1
227,263,Jigawa,NW,M,15,9,0.571,41.9,55.0,0.27,0,4,7.75,0,0,0.873,1,0,0.8152,0.4013,0.02034,1
228,144,Borno,NE,M,6,2,0.309,52.5,46.0,0.19,0,4,1.92,0,0,0.75,1,0,0.8403,0.9445,0.01152,1
229,346,Katsina,NW,F,8,4,0.255,40.4,33.8,3.03,1,13,6.25,0,0,0.735,1,1,0.7641,0.3967,0.01253,0
230,624,Yobe,NE,M,11,5,0.231,39.3,28.2,0.1,0,9,2.84,0,0,0.67,1,0,0.769,0.7987,0.02244,1
231,572,Rivers,SS,M,9,4,0.741,57.9,70.2,0.1,3,7,4.6,0,0,0.373,1,0,0.4221,0.2379,0.02896,0
232,2,Abia,SE,F,9,3,0.73,56.7,60.3,0.11,1,10,3.15,0,0,0.112,1,0,0.3095,0.0041,0.01846,0
233,304,Kano,NW,F,9,4,0.354,61.4,33.4,0.45,2,6,3.54,0,0,0.564,1,0,0.8024,0.3843,0.01,1
234,254,Jigawa,NW,M,11,6,0.608,77.0,62.4,0.3,2,6,4.07,0,0,0.562,0,1,0.7992,0.2142,0.02687,0
235,453,Ogun,SW,F,12,8,0.883,68.1,63.9,1.88,3,8,3.97,0,0,0.507,1,0,0.2515,0.1719,0.01097,0
236,37,Akwa Ibom,SS,M,10,5,0.797,61.6,43.4,7.01,2,4,2.66,0,0,0.201,1,0,0.3573,0.2581,0.0135,0
237,160,Delta,SS,M,6,2,0.787,67.6,56.3,2.16,2,9,3.72,0,0,0.16,1,1,0.3424,0.2668,0.014,0
238,9,Abia,SE,F,13,9,0.804,62.7,81.2,1.47,3,3,2.76,0,0,0.108,1,0,0.1418,0.1434,0.01,0
239,233,Gombe,NE,F,11,7,0.374,55.0,30.6,0.5,2,11,1.06,0,0,0.595,1,1,0.8124,0.5287,0.01872,0
240,99,Benue,NC,M,6,1,0.803,69.3,78.9,1.0,1,7,6.9,0,0,0.685,1,0,0.5969,0.4797,0.02992,0
241,208,Ekiti,SW,F,11,6,0.89,76.4,85.8,0.62,3,7,0.9,0,0,0.063,1,0,0.1629,0.1465,0.01449,0
242,131,Borno,NE,M,7,3,0.346,44.9,54.3,1.1,2,6,13.96,0,0,0.506,0,0,0.7751,0.9008,0.01484,1
243,404,Lagos,SW,M,9,3,0.958,77.9,76.2,1.91,2,6,1.9,0,0,0.005,1,0,0.2404,0.1777,0.02773,0
244,152,Cross River,SS,M,12,7,0.771,82.7,68.4,0.1,0,5,1.84,0,0,0.445,1,0,0.4547,0.1507,0.02095,0
245,54,Anambra,SE,F,11,7,0.909,86.8,71.1,0.11,2,2,1.6,0,0,0.573,1,0,0.2789,0.2702,0.01824,0
246,120,Borno,NE,M,7,1,0.369,33.1,46.0,0.81,0,10,1.76,0,1,0.706,1,1,0.7456,1.0,0.0174,1
247,628,Yobe,NE,M,8,4,0.406,51.2,42.5,0.79,2,10,0.8,1,0,0.459,1,1,0.7357,0.9023,0.01688,1
248,587,Sokoto,NW,F,11,6,0.546,33.3,49.1,1.65,1,7,0.2,0,0,0.425,1,1,0.7217,0.3951,0.02728,0
249,625,Yobe,NE,F,11,5,0.103,33.5,40.5,1.43,2,6,0.34,0,0,0.704,0,0,0.7124,0.8028,0.0192,1
250,420,Nasarawa,NC,F,14,9,0.711,70.2,78.6,2.09,3,6,0.2,0,0,0.55,1,1,0.4822,0.0,0.01,0
251,422,Nasarawa,NC,M,9,3,0.728,79.4,77.5,1.18,2,3,2.99,0,1,0.324,1,1,0.4981,0.3452,0.01723,0
252,104,Benue,NC,M,13,9,0.634,76.8,67.0,0.14,2,10,1.64,0,0,0.34,1,0,0.4368,0.3248,0.01095,0
253,254,Jigawa,NW,F,15,9,0.506,36.6,36.8,0.22,2,6,2.72,0,0,0.569,1,0,0.7992,0.2142,0.02687,0
254,227,FCT Abuja,NC,M,8,4,0.87,94.1,78.4,0.46,3,9,3.71,0,0,0.0,0,1,0.3516,0.1357,0.02116,0
255,112,Benue,NC,F,14,8,0.592,43.1,42.6,0.78,3,4,0.77,0,0,0.43,1,1,0.4482,0.4377,0.0108,1
256,510,Oyo,SW,F,11,6,0.843,79.8,74.2,0.67,3,11,3.61,0,0,0.17,1,0,0.1681,0.0,0.02767,0
257,473,Ondo,SW,F,6,1,0.711,69.2,40.6,0.74,0,3,1.2,0,0,0.031,1,1,0.3151,0.1165,0.01,0
258,99,Benue,NC,M,13,7,0.514,51.0,56.5,0.95,2,3,5.16,0,0,0.485,0,1,0.5969,0.4797,0.02992,0
259,153,Cross River,SS,F,8,4,0.838,63.3,72.8,1.42,2,4,0.2,0,0,0.0,1,1,0.2397,0.1006,0.02085,0
260,338,Katsina,NW,M,13,9,0.712,80.1,35.8,1.34,0,9,0.56,0,0,0.843,0,0,0.809,0.5075,0.01803,1
261,163,Delta,SS,F,15,9,0.664,64.7,52.4,1.0,1,1,3.79,0,0,0.365,1,1,0.3982,0.2627,0.01,0
262,161,Delta,SS,M,12,7,0.779,60.1,83.7,0.84,2,6,4.68,0,0,0.113,1,0,0.264,0.3224,0.01325,0
263,580,Sokoto,NW,M,11,7,0.337,37.3,64.5,0.25,1,7,4.44,1,0,0.874,1,0,0.9183,0.346,0.01923,1
264,398,Lagos,SW,F,6,2,0.831,64.0,66.6,0.38,1,10,0.2,0,0,0.236,1,0,0.231,0.1399,0.02919,0
265,277,Kaduna,NW,M,14,8,0.437,42.8,38.1,0.38,1,11,2.38,1,1,0.619,0,0,0.8086,0.5722,0.01877,1
266,504,Osun,SW,F,14,8,0.957,72.2,70.8,0.76,2,7,0.2,0,0,0.068,1,0,0.2529,0.0985,0.0188,0
267,392,Kwara,NC,F,15,9,0.801,58.5,53.1,0.66,3,1,2.86,0,0,0.18,1,0,0.3799,0.1903,0.03232,0
268,135,Borno,NE,M,12,8,0.489,54.0,62.1,0.71,3,4,7.51,0,1,0.592,1,1,0.7146,0.946,0.01659,1
269,195,Edo,SS,F,11,6,0.598,55.2,58.6,2.58,2,7,4.99,0,0,0.195,0,1,0.343,0.2205,0.01173,0
270,401,Lagos,SW,M,11,6,0.732,68.1,60.4,0.1,2,5,1.95,0,0,0.611,1,1,0.26,0.1307,0.02063,0
271,640,Zamfara,NW,F,9,5,0.364,50.3,41.7,1.64,0,6,1.44,0,0,0.793,0,0,0.9539,0.6194,0.01006,1
272,33,Akwa Ibom,SS,F,6,1,0.89,67.4,58.6,0.63,2,2,1.33,0,0,0.359,1,1,0.2394,0.2393,0.01891,0
273,460,Ogun,SW,F,14,8,0.683,86.3,64.0,0.75,2,4,4.9,0,0,0.621,1,0,0.2791,0.1287,0.01602,0
274,470,Ogun,SW,F,7,2,0.796,60.6,52.0,1.45,2,7,3.58,0,0,0.0,1,0,0.1563,0.2486,0.01046,0
275,375,Kogi,NC,M,15,9,0.735,52.0,76.5,0.38,3,3,4.58,0,0,0.413,1,1,0.3879,0.4094,0.01645,0
276,22,Adamawa,NE,M,6,1,0.608,54.9,72.9,0.36,1,5,4.73,0,0,0.647,1,0,0.7884,0.5255,0.01075,0
277,38,Akwa Ibom,SS,F,14,9,0.797,60.1,67.9,3.02,1,5,9.83,0,0,0.135,1,1,0.4248,0.0169,0.01,0
278,230,FCT Abuja,NC,F,6,1,0.828,67.2,72.2,1.06,3,3,3.75,0,0,0.43,1,0,0.3243,0.1771,0.01993,0
279,365,Kebbi,NW,M,13,7,0.432,65.8,50.1,2.78,1,6,10.6,0,0,0.449,0,0,0.8553,0.2651,0.01857,1
280,563,Rivers,SS,M,11,6,0.755,58.0,55.3,2.45,2,2,6.75,0,0,0.541,1,0,0.272,0.2604,0.01,0
281,438,Niger,NC,F,6,1,0.588,74.3,70.8,0.9,2,5,2.42,0,0,0.573,1,1,0.6114,0.3177,0.02019,1
282,283,Kaduna,NW,F,12,6,0.303,64.9,39.9,0.15,0,6,1.27,0,0,0.437,1,0,0.7806,0.5523,0.02602,1
283,27,Adamawa,NE,M,12,8,0.669,64.0,52.2,0.67,0,4,1.97,0,0,0.713,1,1,0.7027,0.7591,0.02307,0
284,226,FCT Abuja,NC,F,7,2,0.689,80.9,41.1,0.42,1,6,7.62,0,0,0.317,1,1,0.4075,0.0,0.02335,0
285,277,Kaduna,NW,F,14,8,0.428,32.5,43.7,1.03,0,8,4.43,0,0,0.794,1,1,0.8086,0.5722,0.01877,1
286,609,Taraba,NE,M,13,9,0.647,80.0,62.0,0.91,0,9,9.46,0,0,0.637,0,1,0.8768,0.4844,0.02898,0
287,284,Kaduna,NW,F,14,9,0.459,48.2,26.9,0.93,1,3,1.69,0,1,0.504,0,1,0.8023,0.6301,0.01307,1
288,481,Ondo,SW,M,6,1,0.879,75.7,74.8,1.14,2,9,2.75,0,0,0.199,1,0,0.2874,0.1784,0.0214,0
289,453,Ogun,SW,F,10,4,0.754,61.4,65.8,0.66,2,4,3.06,0,0,0.404,1,0,0.2515,0.1719,0.01097,0
290,516,Oyo,SW,F,7,1,0.841,87.2,67.5,0.18,3,5,4.97,0,0,0.414,1,1,0.2031,0.1053,0.01506,0
291,547,Plateau,NC,M,15,9,0.484,67.6,27.5,1.81,0,6,0.2,0,0,0.255,1,0,0.5555,0.6388,0.01136,0
292,192,Edo,SS,F,12,6,0.677,60.7,53.5,1.65,0,4,2.11,0,0,0.53,1,1,0.4563,0.3682,0.02168,0
293,49,Akwa Ibom,SS,M,8,4,0.653,78.3,77.5,2.09,1,5,0.84,0,0,0.317,1,0,0.5142,0.2172,0.02513,0
294,512,Oyo,SW,F,14,8,0.932,79.1,79.8,2.39,1,4,4.9,0,0,0.139,1,0,0.0966,0.058,0.03374,0
295,17,Adamawa,NE,M,11,6,0.441,31.1,59.7,0.15,1,9,6.29,0,0,0.576,0,0,0.8302,0.7538,0.0142,1
296,172,Ebonyi,SE,M,12,7,0.951,79.8,83.2,0.56,2,5,6.52,0,0,0.2,1,1,0.2408,0.111,0.02308,0
297,220,Enugu,SE,M,12,7,0.82,51.7,55.8,1.54,3,4,4.5,0,0,0.189,0,1,0.4114,0.3265,0.0189,0
298,158,Delta,SS,M,8,2,0.786,97.8,67.3,0.57,0,5,14.09,0,1,0.135,0,1,0.3659,0.3489,0.0209,0
299,477,Ondo,SW,F,14,8,0.766,56.5,76.2,0.16,3,4,9.08,0,0,0.0,0,0,0.241,0.3074,0.01553,0
300,46,Akwa Ibom,SS,M,12,6,0.731,85.2,82.2,2.64,2,6,5.09,0,0,0.386,1,0,0.3038,0.3274,0.02451,0
301,373,Kogi,NC,M,9,3,0.808,56.6,62.6,0.1,2,2,4.22,0,0,0.309,1,0,0.3958,0.3429,0.02651,0
302,518,Oyo,SW,M,6,2,0.812,63.9,64.4,2.37,2,5,13.46,0,0,0.296,1,1,0.3153,0.0562,0.0184,0
303,99,Benue,NC,M,15,9,0.606,68.9,54.9,0.27,1,5,5.69,0,0,0.295,0,1,0.5969,0.4797,0.02992,0
304,37,Akwa Ibom,SS,F,6,2,0.591,46.0,42.6,0.12,2,6,4.78,0,0,0.438,1,0,0.3573,0.2581,0.0135,0
305,280,Kaduna,NW,F,13,9,0.087,15.9,3.3,0.96,2,4,17.64,0,0,0.827,1,0,0.7618,0.7299,0.01852,1
306,349,Kebbi,NW,F,13,8,0.488,39.0,52.7,1.85,1,10,4.75,0,0,0.449,1,0,0.757,0.0439,0.02126,1
307,497,Osun,SW,M,11,6,0.945,95.0,56.0,1.28,1,3,2.25,0,0,0.242,1,0,0.133,0.0,0.01664,0
308,302,Kano,NW,M,11,6,0.506,49.5,47.5,0.34,0,3,2.53,0,0,0.886,1,0,0.8081,0.3835,0.02051,0
309,181,Ebonyi,SE,F,9,5,0.89,75.4,76.0,1.11,2,8,0.36,0,0,0.202,1,0,0.1311,0.1719,0.02084,0
310,607,Taraba,NE,M,12,6,0.515,41.9,39.0,0.42,1,10,7.41,1,0,0.636,0,0,0.8019,0.495,0.03258,1
311,99,Benue,NC,F,11,6,0.51,44.5,44.1,0.79,0,8,7.25,0,0,0.335,1,0,0.5969,0.4797,0.02992,0
312,116,Benue,NC,F,11,6,0.813,85.2,64.4,0.71,0,4,2.07,0,0,0.347,1,0,0.4311,0.3219,0.0233,0
313,191,Edo,SS,M,6,2,0.841,54.6,73.8,0.1,3,2,8.97,0,0,0.534,1,1,0.2112,0.25,0.01639,0
314,253,Imo,SE,M,14,9,0.883,62.6,74.2,0.47,2,3,7.82,0,0,0.128,1,0,0.2265,0.1927,0.01583,0
315,161,Delta,SS,F,8,3,0.712,38.0,68.4,0.47,2,6,3.39,0,0,0.245,1,0,0.264,0.3224,0.01325,0
316,256,Jigawa,NW,M,10,4,0.595,53.9,55.1,0.56,1,4,8.87,0,0,1.0,1,1,0.9051,0.3022,0.02317,0
317,323,Kano,NW,F,8,3,0.342,36.4,55.6,0.56,0,4,0.53,0,1,0.646,1,1,0.828,0.2504,0.01631,1
318,128,Borno,NE,M,6,2,0.391,48.1,32.5,0.42,0,6,16.14,0,1,0.509,1,1,0.7708,1.0,0.01,1
319,18,Adamawa,NE,F,15,9,0.483,61.6,34.6,0.1,3,6,1.05,0,0,0.869,1,1,0.727,0.5537,0.03005,1
320,566,Rivers,SS,M,11,6,0.592,86.7,61.1,0.43,1,7,1.8,0,0,0.601,0,0,0.4368,0.394,0.02931,0
321,570,Rivers,SS,M,9,3,0.823,78.3,65.8,0.6,0,4,0.2,0,0,0.495,1,0,0.4268,0.2956,0.01658,0
322,323,Kano,NW,M,15,9,0.694,73.9,71.7,0.16,3,3,0.56,0,1,0.607,1,0,0.828,0.2504,0.01631,0
323,626,Yobe,NE,F,9,5,0.259,28.7,38.8,0.27,0,7,3.57,0,0,0.772,0,1,0.6908,0.7774,0.01678,1
324,288,Kaduna,NW,F,15,9,0.421,64.3,49.5,0.1,1,7,5.8,0,0,0.665,1,1,0.6702,0.4851,0.02329,1
325,639,Zamfara,NW,M,7,3,0.556,63.9,58.2,1.68,0,10,3.07,1,0,0.859,1,1,0.8299,0.8031,0.01112,0
326,155,Cross River,SS,M,14,9,0.886,90.8,94.7,0.17,2,7,2.13,0,0,0.376,1,0,0.1918,0.1738,0.01971,0
327,490,Ondo,SW,F,10,6,0.97,88.7,100.0,0.24,2,2,6.62,0,0,0.208,1,0,0.1637,0.0834,0.02385,0
328,386,Kwara,NC,F,12,8,0.543,45.2,45.9,0.98,1,4,13.27,0,0,0.398,1,0,0.5313,0.4232,0.0164,1
329,104,Benue,NC,F,12,7,0.45,57.3,52.8,3.32,1,1,2.5,0,1,0.115,1,0,0.4368,0.3248,0.01095,1
330,393,Kwara,NC,M,15,9,0.729,48.2,50.3,0.41,0,6,0.2,0,0,0.261,0,0,0.4898,0.2532,0.01,0
331,246,Imo,SE,F,12,8,0.953,86.4,71.0,0.76,0,5,0.91,0,0,0.016,1,0,0.1977,0.1783,0.02462,0
332,176,Ebonyi,SE,M,12,6,0.892,83.0,64.8,0.34,2,7,0.64,0,0,0.0,1,0,0.1852,0.0,0.03008,0
333,39,Akwa Ibom,SS,F,10,4,0.837,82.6,52.7,1.82,3,14,8.19,0,0,0.318,1,0,0.3872,0.0439,0.01928,0
334,477,Ondo,SW,M,13,8,0.702,51.7,44.7,0.13,1,12,9.68,0,0,0.017,1,0,0.241,0.3074,0.01553,0
335,538,Oyo,SW,F,10,4,0.92,69.0,63.6,0.1,2,2,3.94,0,0,0.0,0,0,0.1348,0.229,0.02033,0
336,408,Lagos,SW,F,9,5,0.811,65.0,68.2,3.14,1,3,3.34,0,0,0.242,1,1,0.1888,0.0025,0.03231,0
337,525,Oyo,SW,M,6,1,1.0,80.6,83.0,3.45,3,3,1.43,0,0,0.271,1,1,0.2405,0.082,0.01662,0
338,506,Osun,SW,F,10,4,0.858,60.5,80.2,1.23,1,5,1.8,0,1,0.001,1,1,0.1066,0.2082,0.01,0
339,36,Akwa Ibom,SS,M,13,9,0.946,61.8,79.8,0.63,1,8,7.3,0,0,0.352,1,0,0.4385,0.1038,0.01763,0
340,20,Adamawa,NE,F,13,9,0.254,27.6,41.1,0.21,0,7,2.01,1,0,0.716,0,0,0.8122,0.7435,0.01,1
341,321,Kano,NW,M,7,1,0.476,26.3,52.2,1.18,1,9,8.67,0,0,0.527,1,0,0.826,0.4451,0.03398,1
342,512,Oyo,SW,F,13,8,0.931,69.5,74.5,2.99,1,5,4.43,0,0,0.0,1,0,0.0966,0.058,0.03374,0
343,400,Lagos,SW,M,9,5,0.823,35.0,78.8,0.44,3,2,10.48,0,0,0.157,1,0,0.05,0.0942,0.01582,0
344,471,Ogun,SW,M,6,1,0.923,95.3,53.7,3.02,3,8,9.81,0,0,0.016,1,0,0.1136,0.1991,0.01712,0
345,143,Borno,NE,F,12,8,0.34,21.8,46.5,0.55,1,4,0.2,0,0,0.6,1,0,0.7848,0.872,0.01,1
346,92,Bayelsa,SS,F,8,2,0.66,72.7,73.5,0.82,2,10,6.18,0,0,0.0,1,1,0.3464,0.4291,0.02607,0
347,354,Kebbi,NW,F,7,1,0.222,25.3,32.6,0.38,0,5,2.36,0,0,0.778,0,1,0.892,0.3813,0.01907,1
348,51,Anambra,SE,F,9,3,0.768,60.5,51.3,0.68,0,5,2.89,0,0,0.0,1,1,0.0748,0.2785,0.01,0
349,575,Rivers,SS,M,15,9,0.856,75.3,63.7,1.13,2,2,14.07,0,0,0.222,1,1,0.1563,0.2698,0.03463,0
350,190,Edo,SS,M,6,1,0.772,80.5,38.5,0.71,2,3,1.95,0,0,0.026,1,0,0.2804,0.1135,0.02526,0
351,125,Borno,NE,F,7,2,0.082,19.8,34.7,0.19,1,10,3.52,0,0,0.546,1,0,0.7726,0.8801,0.02113,1
352,150,Cross River,SS,M,6,1,0.813,58.0,77.9,8.74,1,5,10.39,0,0,0.3,1,0,0.2376,0.3123,0.02991,0
353,314,Kano,NW,M,9,5,0.239,20.0,31.1,0.11,1,4,0.76,0,0,0.68,1,1,0.98,0.539,0.0274,1
354,570,Rivers,SS,M,14,9,0.696,40.1,44.6,3.24,3,10,1.81,0,0,0.464,0,0,0.4268,0.2956,0.01658,0
355,342,Katsina,NW,M,8,4,0.497,38.6,50.5,1.84,0,4,4.06,0,0,0.845,0,0,0.9036,0.5363,0.01602,1
356,305,Kano,NW,F,11,6,0.38,13.8,36.5,0.16,0,2,3.39,0,0,0.611,0,0,0.7904,0.5026,0.01,1
357,54,Anambra,SE,F,7,1,0.767,73.2,62.9,1.01,1,4,0.2,0,0,0.183,1,1,0.2789,0.2702,0.01824,0
358,444,Niger,NC,F,10,4,0.707,67.4,62.3,0.1,1,5,3.08,0,0,0.385,1,1,0.7067,0.0727,0.01487,0
359,613,Taraba,NE,M,8,2,0.607,35.7,54.4,1.45,2,10,1.11,1,0,0.573,0,1,0.7827,0.49,0.02438,1
360,264,Jigawa,NW,M,13,7,0.678,60.7,35.2,1.37,0,10,1.03,1,0,0.566,1,0,0.8051,0.5307,0.01,1
361,53,Anambra,SE,F,8,2,0.871,70.0,66.1,0.1,1,3,2.2,0,0,0.232,1,1,0.0944,0.1036,0.02927,0
362,572,Rivers,SS,F,15,9,0.959,70.7,79.4,2.95,3,3,5.03,0,0,0.417,1,0,0.4221,0.2379,0.02896,0
363,620,Yobe,NE,M,10,6,0.453,71.4,51.0,0.81,2,8,0.93,0,0,0.461,1,1,0.6465,0.8122,0.01494,0
364,5,Abia,SE,F,13,7,0.883,79.0,65.3,3.81,2,2,3.96,0,0,0.306,1,0,0.2289,0.0725,0.02807,0
365,103,Benue,NC,M,10,5,0.703,57.0,48.9,1.29,1,5,11.64,0,0,0.411,1,0,0.5497,0.596,0.0198,0
366,196,Edo,SS,F,12,8,0.906,80.6,76.6,2.61,2,7,1.16,0,0,0.085,1,1,0.3494,0.293,0.0143,0
367,350,Kebbi,NW,F,9,4,0.355,33.4,27.8,1.09,1,5,6.16,0,0,0.746,0,1,0.7703,0.2351,0.01,0
368,47,Akwa Ibom,SS,M,9,4,0.798,63.7,75.2,0.47,0,3,1.38,0,1,0.128,1,0,0.2474,0.2714,0.03209,0
369,269,Jigawa,NW,M,13,8,0.446,34.3,25.4,0.14,0,6,6.11,0,0,0.52,1,1,0.9317,0.4968,0.03215,1
370,370,Kogi,NC,F,13,8,0.659,67.9,52.7,0.59,1,3,3.65,0,0,0.362,1,0,0.4438,0.1178,0.02067,0
371,636,Zamfara,NW,F,11,7,0.399,43.1,49.4,0.19,2,4,16.57,0,0,0.595,0,1,0.7941,0.7947,0.02463,1
372,106,Benue,NC,F,13,9,0.539,31.4,49.5,0.1,3,5,2.31,0,1,0.227,1,1,0.4165,0.723,0.0314,0
373,120,Borno,NE,F,11,5,0.156,35.0,41.5,0.26,0,5,4.08,1,1,0.553,0,0,0.7456,1.0,0.0174,1
374,604,Taraba,NE,F,9,5,0.234,26.6,48.0,0.17,0,9,0.2,0,0,0.728,0,0,0.6462,0.5363,0.01987,1
375,58,Anambra,SE,M,11,7,0.772,81.5,91.0,0.34,1,6,0.71,0,0,0.0,1,0,0.3073,0.0216,0.01,0
376,346,Katsina,NW,F,10,6,0.388,43.7,32.4,0.29,2,4,7.59,0,0,0.614,1,1,0.7641,0.3967,0.01253,0
377,474,Ondo,SW,F,6,2,0.909,77.8,69.8,2.07,3,1,1.25,0,0,0.412,1,1,0.1356,0.0015,0.01804,0
378,117,Benue,NC,M,8,2,0.584,46.0,74.8,0.2,2,3,8.59,0,0,0.206,1,1,0.4383,0.4608,0.01044,0
379,127,Borno,NE,F,6,1,0.274,57.4,35.7,0.4,1,4,17.96,0,0,0.506,1,0,0.7643,0.8251,0.03979,1
380,393,Kwara,NC,F,13,7,0.679,55.3,78.3,0.45,1,6,2.75,0,0,0.531,1,0,0.4898,0.2532,0.01,0
381,641,Zamfara,NW,M,8,4,0.372,24.9,36.5,1.98,0,8,1.42,0,0,0.548,1,1,0.8038,0.7859,0.0245,1
382,58,Anambra,SE,M,12,6,0.777,51.4,85.0,0.1,1,7,1.4,0,0,0.304,1,0,0.3073,0.0216,0.01,0
383,634,Zamfara,NW,M,10,6,0.388,51.8,14.7,0.23,0,6,0.2,0,0,0.647,0,0,0.939,0.8805,0.01372,1
384,513,Oyo,SW,M,11,7,0.889,79.3,75.8,0.14,3,6,1.76,0,0,0.411,1,0,0.2118,0.0,0.02966,0
385,96,Benue,NC,M,6,2,0.716,76.9,73.8,0.64,3,6,2.19,1,1,0.413,1,0,0.4001,0.5023,0.02303,1
386,638,Zamfara,NW,F,6,2,0.276,7.2,32.7,0.72,0,6,0.8,1,0,0.82,0,0,0.7956,0.8943,0.01706,1
387,118,Benue,NC,F,15,9,0.401,51.7,25.7,0.2,2,4,2.45,0,0,0.581,0,1,0.4773,0.4987,0.02025,1
388,560,Rivers,SS,M,6,2,0.788,49.3,69.5,0.75,1,7,1.92,0,1,0.228,1,1,0.2068,0.3936,0.01954,0
